feature,pearson_r,pearson_p,spearman_rho,spearman_p,pearson_p_corrected,pearson_p_significant,spearman_p_corrected,spearman_p_significant,abs_pearson,abs_spearman
num_caused_by,0.11586608877554777,0.0007953813974340006,0.06912949529275596,0.04582646635330132,0.03420140008966203,True,1.0,False,0.11586608877554777,0.06912949529275596
causal_density,0.04875764967293686,0.15923604669439473,0.05976623681173315,0.08435047090351061,1.0,False,1.0,False,0.04875764967293686,0.05976623681173315
n_words,0.024933696797628028,0.4718170252751419,0.05750166001465362,0.0968191442672992,1.0,False,1.0,False,0.024933696797628028,0.05750166001465362
num_steps_y,0.005739199359351733,0.8684757339249505,0.054177246117759155,0.11774024532942914,1.0,False,1.0,False,0.005739199359351733,0.054177246117759155
num_temporal_markers,0.08572727074360469,0.013209935140927484,0.05108165314245884,0.1402593651659461,0.5548172759189544,False,1.0,False,0.08572727074360469,0.05108165314245884
temporal_density,0.06994893406033997,0.04330900144632318,0.050291808132230185,0.14650372217085286,1.0,False,1.0,False,0.06994893406033997,0.050291808132230185
num_causal_markers,0.006170784277489675,0.8586854211350059,0.047661578196184655,0.1688323819539059,1.0,False,1.0,False,0.006170784277489675,0.047661578196184655
n_tokens,0.03045665880835447,0.3794163035470029,0.04618524295851171,0.18243403948959394,1.0,False,1.0,False,0.03045665880835447,0.04618524295851171
flesch_reading_ease,0.03658463523908331,0.2909988912598396,0.044802558794523425,0.19589306979937907,1.0,False,1.0,False,0.03658463523908331,0.044802558794523425
num_os_mentions,-0.04255583426342899,0.21928808576356704,-0.04304986327200994,0.21397942440443402,1.0,False,1.0,False,0.04255583426342899,0.04304986327200994
has_os_info,-0.04293342421115962,0.21522222435647573,-0.04293342421115961,0.21522222435647603,1.0,False,1.0,False,0.04293342421115962,0.04293342421115961
has_enumeration,0.04121921398330611,0.2341222955817298,0.04121921398330606,0.23412229558173103,1.0,False,1.0,False,0.04121921398330611,0.04121921398330606
redundancy,0.02562276089584642,0.4596538629117805,0.04088991517894049,0.2378834670774123,1.0,False,1.0,False,0.02562276089584642,0.04088991517894049
has_stacktrace,0.03991552162538154,0.24926155189288374,0.039915521625381555,0.24926155189288268,1.0,False,1.0,False,0.03991552162538154,0.039915521625381555
num_negative_modals,-0.03794519299086013,0.2734158493939048,-0.03903568933906116,0.25985696158988736,1.0,False,1.0,False,0.03794519299086013,0.03903568933906116
